start,end,survey_type,survey_id,survey_version,interviewer,interviewer_Org,country,community,sex,gear_handline,gear_spear,gear_traps,gear_gill_net,gear_mobile_net,gear_stationary_line,gear_other,other_gear,boat_status,boat_length_m,boat_material,boat_motorized,boat_power,comment,tech_smartphone,tech_maps,tech_socialmedia,tech_other,tech_no_tech,other_tech,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_vesseltrack,fishtech_gps,fishtech_other,fishtech_none,other_fishtech,text_vms,positive_tracking_tech_one,positive_tracking_tech_two,negative_tracking_tech_one,negative_tracking_tech_two,choice,package_nopackage,wtp_1,wtp_2,wtp_3,wtp_4,wtr_1,wtr_2,wtr_3,wtr_4,tracking_negative,tracking_positive,design_a,design_b,design_c,design_d,design_e,design_f,design_g,design_h,design_i,text_vms_adoption,target_species_one,target_species_two,target_species_three,fraction_personal,fraction_neighbor,fraction_local_trade,fraction_export,fraction_other,other_fraction,fishing_organization,fishing_org_type,other_type,fishing_org_role,other_role,fishing_org_members,access_target_species,other_access,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,other_restriction,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,other_enforcement,enforcement_interval,other_interval,punishment_severity,mpa,fishery_problem_one,fishery_problem_two,fishery_problem_three,fishery_solution_one,fishery_solution_two,fishery_solution_three,rank_one,rank_two,rank_three,rank_four,catch_trends,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c,age,years_fishing,education,other_education,income,income_fishing,income_expenses,photo,last_comments
2019-09-17T09:15:00.538+07:00,2019-09-18T19:32:04.885+07:00,D,7005,15,Liva,GFW,IND,WKB,M,1,0,0,0,0,0,0,Pancing gurita,own,10,w,y,n,,0,0,0,1,0,Handphone biasa,0,0,0,0,0,0,0,1,,,,,,,1,1,y,y,y,y,,,,,Tidak ada,Tahu posisi track penangkapan ikan dan keselamatan,1,0,0,0,1,0,0,0,1,Karena untuk mengetahui track jalur penangkapan ikan yang sudah dilakukan untuk penanda,black grouper,,,10,,0,90,,,y,other,Kelompok Nelayan Lokal,partner,,,no_restrictions,,1,0,0,1,0,0,0,,0,0,0,1,1,0,0,,once_week,,severe,y,Bom,Bius,,Pengawasan di laut lebih sering supaya ketika ada kasus penangkapan ilegal segera diproses,,,iuu,weather,pollution,corruption,decline_low,5,2,2,4,3,3,4,4,4,5,3,4,4,4,3,4,3,4,4,4,3,3,3,3,47,19,primary,,4000000,10,15,1568688071289.jpg,
2019-09-17T09:21:49.353+08:00,2019-09-17T11:07:41.025+08:00,FLAG,7006,9,Liva,GFW,IND,WKB,M,,,,,,,,,own,10,w,y,n,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,n,,,,,,no_restrictions,,,,,,,,,,,,,,,,,,once_week,,severe,y,Cuaca,,,,,,,,,,improve_low,,2,,5,5,,,,,,,,,,,,,,,,,,,,37,98,primary,,,10,30,,
2019-09-17T09:30:33.552+08:00,2019-09-17T09:48:04.262+08:00,D,7007,9,WG,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,10,w,y,n,,0,0,0,1,0,common phone,0,0,0,0,0,0,0,1,,,,,,,1,1,y,y,n,,,,,,pulsanya mahal,posisi saja,0,0,0,1,1,0,0,0,1,tahu lokasi saja,leopard coral grouper,black grouper,narrow-barred Spanish mackerel,10,,20,90,,,y,other,kelompok nelayan,partner,,30,permit_holders,,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,,once_week,,weak,y,cuaca,kesehatan,mesin,memperkirakan dan menghindar,3 hari istirahat,perbaiki sendiri,iuu,weather,pollution,corruption,decline_low,5,5,4,4,4,4,5,3,4,3,3,3,4,3,3,3,3,5,5,3,4,,4,3,42,20,secondary,some_hs,1500000,80,60,1568684878431.jpg,
2019-09-14T18:50:04.110-06:00,2019-09-14T19:09:19.216-06:00,D,6018,2,JS,Bren,MEX,ALT,M,0,0,1,0,1,0,0,,own,7,fg,y,n,,1,1,1,0,0,,1,0,0,0,1,1,1,0,Zanahoria,PDS,No sabr,,No,,1,0,,,,,n,n,n,n,Vigilancia,Seguridad,1,0,0,0,0,0,1,0,1,,Camaron,Sierra,Tiburon,,,,,100,Cooperativa,y,cooperative,,partner,,96,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),strong,y,Barcos que se meten a orilla camaron menos de 5 brazas,,,Vigilabcia,,,iuu,weather,corruption,pollution,no_change,5,3,4,5,3,5,5,4,2,5,5,4,2,2,4,4,4,4,4,4,3,0,0,0,35,15,secondary,,10000,50,25,,
2019-09-17T10:05:51.711+08:00,2019-09-17T10:20:58.657+08:00,D,7008,15,WG,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,9,w,y,n,,1,0,1,0,0,,0,0,0,0,0,0,0,1,,,,,,,2,0,,,,,y,,,,jauh pencarian,bisa tahu posisi,0,0,1,0,1,0,0,0,1,untuk tahu posisi saja sudah,leopard coral grouper,grouper,bula bula,10,10,80,,,,y,other,kelompok nelayan,partner,,35,permit_holders,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,once_month,,severe,y,badai,arus kuat,,tidak melaut,ke karang dulu menghindar,,weather,iuu,corruption,pollution,improve_low,4,1,4,3,5,5,4,4,4,5,4,5,4,4,3,3,4,5,4,4,5,,5,4,37,22,no_formal,,1000000,100,50,1568686851650.jpg,
2019-09-14T14:18:01.313-06:00,2019-09-14T14:41:55.241-06:00,D,6019,8,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,1,Buceo,own,7,fg,y,y,,1,1,1,0,0,,1,0,0,0,1,1,1,0,Zanahoria.,PDS,Saber donde andan con quien trabajamos,,Poco estorbo,,1,1,y,y,y,n,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Almeja Chocolate,Almeja Piedrera,,,,,100,Cooperativa,y,cooperative,,director,,98,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,other,Diario cuando esta en veda camaron,moderate,y,Contaminacion granjas,Agroquimicos agricultura,,Absorban propia agua pozos,Tratamiento de aguas,,pollution,weather,iuu,corruption,improve_low,4,1,2,5,4,4,5,5,4,1,1,4,1,1,3,4,4,4,1,4,1,5,2,2,58,44,secondary,,16000,100,30,,
2019-09-17T09:05:07.494-06:00,2019-09-17T09:53:50.106-06:00,D,6020,4,JS,Bren,MEX,ALT,M,0,0,1,0,1,0,0,,own,7,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria ya no usa hace 3 anos,PDS,"Por si falla motor o algo, saber donde estas",,"A veces estorba, en el banco",,1,1,y,y,n,,,,,,,,0,0,1,0,1,0,1,0,0,,Camaron,Jaiba,Escama,,,10,0,90,Cooperativa. Solo un comprador,y,cooperative,,partner,,86,,,1,1,1,1,0,0,0,"Malla de 2,5cms en adelante",0,0,0,0,1,0,0,,other,Cuando esta vedado todos los diss,moderate,y,Granjas acuicolas camaron,,,,,,iuu,weather,pollution,corruption,no_change,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,0,3,4,25,7,secondary,,5000,50,25,,
2019-09-17T09:54:17.282-06:00,2019-09-17T10:19:19.098-06:00,D,6021,5,JS,Bren,MEX,ALT,M,0,0,1,0,1,0,0,,own,7,fg,y,n,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria la recogio la cooperativa,PDS,Nada,,Nada,,2,1,y,y,n,,,,,,,,1,0,0,0,0,0,0,1,1,,Camaron,Tiburon,Jaiba,,,,,100,Cooperativa,y,cooperative,,partner,,,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),moderate,y,Chinchorreo en bahia,,,Mas vigilancis,,,iuu,pollution,weather,corruption,no_change,4,3,4,4,4,2,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,3,0,2,17,3,secondary,,30000,20,15,,
2019-09-17T11:30:59.584+08:00,2019-09-17T11:48:10.011+08:00,D,7009,8,WG,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,11,w,y,n,,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,,,,,2,1,y,n,,,,,,,tidak ada negatif,bisa tahu posisi saya,0,0,0,0,1,0,1,1,0,posisi saya,leopard coral grouper,grouper,,10,0,,90,,,y,other,kelompok nelayan,partner,,27,permit_holders,,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,,once_week,,weak,y,tidak ada masalah,,,,,,iuu,weather,pollution,corruption,decline_low,5,2,5,2,4,2,4,4,4,5,4,5,4,4,3,3,3,5,4,4,5,,4,3,35,15,no_formal,,8,100,30,1568692065504.jpg,
2019-09-17T10:23:17.029-06:00,2019-09-17T10:52:52.987-06:00,D,6022,8,JS,Bren,MEX,ALT,M,0,0,1,0,1,0,0,Suripera,own,8,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,0,1,0,Gps telefono. Zanahoria uso primeros anos ya no,PDS,Certificacion apoyo economico. Trabajar con ellos. Precio mas elevado,,,,2,1,y,n,,,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Jaiba,Almeja,10,10,,,80,Cooperativa,y,cooperative,,partner,,70,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),weak,y,Contaminacion granjas acuicolas,,,,,,pollution,iuu,corruption,weather,no_change,4,2,3,4,4,2,4,3,4,3,2,3,1,1,3,4,3,3,3,3,3,0,0,2,37,29,secondary,,4000,75,30,,
2019-09-17T11:45:30.244-06:00,2019-09-17T11:56:27.862-06:00,D,6025,16,JS,Bren,MEX,ALT,M,0,0,1,0,1,0,0,,own,7,fg,y,y,,1,1,1,0,0,,0,1,0,0,1,1,1,0,Zanahoria no mucho,PDS,,,,,2,1,y,y,y,y,,,,,,,1,0,0,0,0,0,0,0,1,,Camaron,Tiburon,Manta menguado,,,,,100,Coope,y,cooperative,,partner,,,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),weak,y,Granjas,,,,,,corruption,pollution,iuu,weather,no_change,,,,,,,4,3,,3,1,1,1,1,4,,,3,3,3,3,,,,50,30,secondary,,5000,100,30,,
2019-09-17T15:22:28.025+07:00,2019-09-18T19:32:17.418+07:00,D,7010,8,Liva,GFW,IND,WKB,M,1,0,0,0,0,0,0,Pancing umpan,own,9,w,y,n,,0,0,0,1,0,Hp biasa,0,0,0,0,0,1,0,0,,,,,,,2,1,y,y,y,y,,,,,Tidak ada,Keselamatan dan pelacakan,1,0,0,0,1,1,0,0,0,,skipjack tuna,tuna,,,,100,0,,,n,,,,,,no_restrictions,,1,0,0,1,0,0,0,,0,0,0,1,1,0,0,,once_week,,severe,y,Rumpon ilegal milk nelayan luar daerah,,,Ditertibkan penempatan lokasi rumpon,,,weather,iuu,pollution,corruption,decline_low,5,2,2,5,3,3,2,4,3,2,2,4,4,4,3,4,3,3,4,4,3,3,3,3,22,15,primary,,4000000,10,30,1568808793310.jpg,
2019-09-17T15:48:23.120+07:00,2019-09-18T19:32:09.369+07:00,D,7011,4,Liva,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,9,w,y,n,,0,0,0,1,0,Hp biasa,0,0,0,0,0,1,0,0,,,,,,,1,1,y,y,y,y,,,,,Tidak ada,Keselamatan nelayan jika terjadi mesin kapal mati,1,0,0,0,1,1,0,0,0,,tuna,,,15,5,,80,,,n,,,,,,no_restrictions,,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,,never,,severe,y,Rumpon dari nelayan luar,Cuaca ekstrim,,Diatur posisi rumpon,,,iuu,weather,pollution,corruption,decline_low,5,1,2,5,3,3,4,4,3,4,3,4,4,5,3,4,4,4,5,5,1,3,3,3,34,19,primary,,5,10,30,1568809059422.jpg,
2019-09-17T11:56:57.512-06:00,2019-09-17T12:07:38.178-06:00,D,6026,1,JS,Bren,MEX,ALT,M,0,0,1,1,1,0,0,,own,8,fg,y,y,,1,1,1,0,0,,0,1,0,0,1,1,1,0,Zanahoria usa,PDS,,,,,2,1,y,n,,,,,,,,,1,0,0,0,0,1,0,0,1,,Camaron,Tiburon,Manta,,,,,100,Coope,y,cooperative,,partner,,,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),severe,y,Pesca furtiva,Granjas,,Vigilancia no codrupciob,,,pollution,iuu,weather,corruption,decline_low,,,,,,,5,3,,3,3,5,5,4,4,5,5,4,5,5,4,,,,31,16,secondary,,35000,50,50,,
2019-09-17T16:23:02.149+08:00,2019-09-17T16:43:26.966+08:00,D,7012,4,WG,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,12,w,y,y,,0,1,0,1,0,,0,0,0,0,0,1,0,0,pakai GPS,,,,,,1,1,y,y,n,,,,,,rumpon yg terus2an dipakai,utk bantu posisi nelayan,0,0,1,0,0,0,1,0,1,melacak kapal dan ikan,yellow fin tuna,,,,,,100,,,y,other,kelompok nelayan,partner,,15,permit_holders,,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,,once_week,,weak,y,umpan,nelayan dari luar,badai,harga murah,diingatkan,ke pulau dulu untuk menghindar,corruption,weather,pollution,iuu,decline_high,5,1,1,4,1,1,5,2,4,4,4,,5,4,3,3,3,4,4,4,4,,4,4,58,48,secondary,some_hs,2000000,100,45,1568709791529.jpg,
2019-09-17T16:47:14.757+08:00,2019-09-17T17:07:07.299+08:00,D,7013,5,WG,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,11,w,y,n,,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,,,,,2,1,n,,,,,,,,terlacak saya menangkap dimana,saya bisa dibantu saat darurat,0,0,0,0,0,1,1,1,0,,leopard coral grouper,grouper,,5,,5,90,,,y,other,kelompok nelayan,director,,15,permit_holders,,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,,once_week,,weak,y,penangkapan pakai bom,cuaca,,diingatkan,menghindar,,weather,iuu,pollution,corruption,improve_high,4,4,1,1,1,1,4,3,3,4,4,4,3,4,3,3,4,4,4,4,4,,5,3,47,28,secondary,,7000000,100,50,,
2019-09-17T17:29:16.904+08:00,2019-09-17T17:46:54.144+08:00,D,7014,14,WG,GFW,IND,WKB,M,0,0,0,1,0,0,0,,own,10,w,y,y,,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,,,,,2,1,y,n,,,,,,,kalo ada kebocoran data,posisi saya dapat diketahui keluarga,0,0,1,0,0,1,0,1,0,posisi saya dapat diketahui,red snapper,parrot fish,,10,10,80,,,,n,,,,,,permit_holders,,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,,once_month,,severe,y,angin kencang,alat tangkap rusak,,manghindar ke karang dulu,beli baru di pasar,,iuu,weather,pollution,corruption,decline_high,4,2,2,4,1,1,3,4,1,5,5,5,4,4,3,3,4,4,4,4,5,,5,4,41,21,secondary,,12000000,100,40,,
2019-09-17T18:01:17.976-06:00,2019-09-17T18:25:01.186-06:00,D,6029,9,JS,Bren,MEX,ALT,M,1,0,0,0,1,0,0,Chango (trawl nets),own,8,fg,y,y,,1,1,1,0,0,,0,1,0,0,1,1,1,0,Zanahoria usa para afuera,PDS,Saben de donde viene camaron. Certificacion,,,,1,1,y,y,n,,,,,,,,1,1,1,0,0,0,0,0,0,,Camaron,Escama,Almeja,,,,,100,Coope,y,cooperative,,director,,90,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),weak,y,Cultivos granjas,Pesca ilegal veda,,Gob,,,corruption,pollution,iuu,weather,no_change,5,2,3,4,4,1,5,4,4,2,1,2,1,1,1,1,2,4,1,1,4,0,4,1,47,30,secondary,,60000,100,50,,
2019-09-18T17:16:02.509-06:00,2019-09-18T17:51:21.440-06:00,D,6033,1,JS,Bren,MEX,ALT,M,1,0,0,0,1,0,0,Chango (trawl nets),own,8,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria si usa,PDS,,,,,2,1,n,,,,,,,,,,1,1,0,0,1,0,0,0,0,,Camaron,Tiburon,Manta,,,,0,100,Cooperativa,y,cooperative,,partner,,,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),moderate,y,Pesca sardineras mar abierto cerco,,,,,,corruption,weather,iuu,pollution,no_change,5,2,2,5,2,2,5,4,4,2,1,3,1,1,2,2,,,1,1,2,0,2,4,48,28,secondary,,,100,50,,Altata
2019-09-18T19:28:58.793-06:00,2019-09-18T19:50:32.723-06:00,D,6034,2,JS,Bren,MEX,ALT,M,1,0,1,1,1,1,1,"Buceo, Chinchorro lomera suripera",own,8,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria nunca mas dp de que falló,PDS,,,,,1,1,y,y,n,,,,,,,,0,1,0,0,0,0,1,0,1,,Camaron,Almeja,Escama,,,20,,80,Cooperativa,y,cooperative,,partner,,72,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),weak,y,Saqueo indiscriminadi camaron en veda,Coyotes,,,Autoridad,,pollution,iuu,corruption,weather,decline_high,4,1,1,5,5,1,5,5,5,5,5,1,1,1,4,1,5,5,2,2,4,5,3,4,45,34,secondary,,8000,100,30,,Chuchuy
2019-09-19T17:54:27.537-06:00,2019-09-19T18:17:37.499-06:00,D,6036,5,JS,Bren,MEX,TTN,M,1,0,0,0,1,1,0,Chango (trawl nets),own,8,fg,y,y,,1,1,1,0,0,,0,1,0,0,0,1,1,0,Zanahoria cuando sale de la bahia,,,,,,2,1,y,n,,,,,,,,,1,0,0,0,0,1,0,0,1,,Camaron,Escama,Tiburon,,,,,100,Coope,y,cooperative,,partner,,94,,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,y,Pesca ilegal,Falta de empleos,,,,,iuu,pollution,weather,corruption,no_change,5,2,4,5,2,2,5,4,4,4,3,4,4,4,4,4,4,4,4,4,3,0,4,4,47,31,secondary,,8000,100,40,,
2019-09-21T11:44:59.370-06:00,2019-09-21T12:35:02.610-06:00,D,6040,14,JS,Bren,MEX,ALT,M,1,0,1,1,1,0,0,Suripera,share_collective,8,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Sonda piola.,PDS,Localizar si se pierde,,,,2,1,y,y,n,,,,,,,,0,0,0,0,1,0,1,0,1,,Camaron,Jaiba,Escama,5,0,5,0,90,Cooperativa,n,,,,,,other,Socios e hijos de socios criados aqui,1,0,1,1,0,0,0,,0,0,0,0,0,0,1,Sicarios no quieren que este la marina por trafico,other,Depende,strong,y,Granjas camaroneras quimicos,,,,,,pollution,corruption,iuu,weather,no_change,4,2,4,4,2,2,4,4,,3,3,3,3,1,3,,2,2,4,2,3,,,,58,43,secondary,,3000,40,,,
2019-09-02T16:10:15.566-06,2019-09-02T16:53:59.079-06,D,5003,8,JS*,Bren,MEX,PSC,M,1,0,0,1,1,1,0,,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,1,1,1,0,Zanahoria. Tracker jj cota ieto,Solar,,,,,1,1,y,n,,,,,,,,,1,0,0,0,1,0,1,0,0,,Camaron,Escama,Tiburob y raya,,,,90,,Camaron. Los otros consumo naciobal,y,cooperative,,director,,10,permit_holders,Miembro de coop,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,Conapesca y marina. Coadyuvancia sector pesquero.,every_week,,moderate,n,,,,,,,iuu,corruption,pollution,,no_change,5,2,3,5,5,5,4,5,4,3,3,1,4,3,2,4,1,4,4,4,3,4,4,4,33,15,university,,40000,100,50,,
2019-09-01T16:56:11.660-06,2019-09-01T17:38:54.434-06,D,5009,16,JS*,Bren,MEX,PSC,M,1,0,1,1,1,0,0,,share_collective,8,fg,y,y,,1,0,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria en desuso,,,,,,2,1,y,y,y,y,,,,,,,1,0,0,0,0,1,0,1,0,,Escama (Pierna verdillo lenguado),Camaron,Almeja,5,0,0,5,90,Regional. Escama,y,cooperative,,director,,20,permit_holders,Pueden ser no socios. Si empleados. No de afuera con su enbarcacion,1,1,1,0,0,1,0,Unidad de esfuerzo pesquero (embarcacion).,0,0,0,0,1,0,0,,every_week,,weak,n,Pesca ilegal.,Sobreesfuerzo,,Aplicacion de las leyes. Eliminar corrupcion,,,iuu,corruption,pollution,weather,no_change,5,3,1,4,5,5,2,2,4,2,3,2,2,2,4,5,5,5,3,3,4,0,0,5,42,22,university,,25000,100,45,,
2019-09-04T18:52:57.105-06:00,2019-09-04T19:14:26.996-06:00,D,5014,2,JS,Bren,MEX,PSC,M,1,0,1,1,1,0,1,Buceo,share_employee,7,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria e-tracker. Solo cuando 20 millas al menos,,,,,,1,1,y,y,n,,,,,,,,1,1,0,0,0,1,0,0,0,,Escama,Almeja Catarina,Camaron,5,,,,95,Comprador local mercado nacional,y,cooperative,,partner,,13,permit_holders,De bahia magdalena,1,0,1,0,0,0,0,,1,0,0,0,1,0,0,,every_week,,weak,n,Sobreexplotacion,Pesca ilegal,,Mas organizacion de comunidad en conjunto con autoridades pesqueras,,,iuu,corruption,pollution,weather,decline_high,4,3,3,5,5,3,5,3,3,4,3,1,2,2,3,3,3,3,2,2,2,4,4,4,30,15,university,,7500,50,10,,
2019-09-03T20:34:48.785-04,2019-09-03T20:54:16.106-04,D,5025,13,JS,Bren,MEX,PSC,M,1,0,0,1,1,1,1,Buceo,share_employee,7,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,2,0,,,,,n,n,n,n,,,1,0,0,0,1,0,1,0,0,,Almeja Catarina,Camaron,Escama,,,,100,,,y,cooperative,,partner,,15,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Bajos precios. Mala comercializacion. Muchas personas,Sobreexplotacion sobrepoblacion,,,,,corruption,iuu,pollution,weather,,2,4,3,5,5,5,5,5,2,4,3,2,2,2,2,2,4,4,3,3,3,4,3,2,27,15,university,,7000,50,20,,Tiko
2019-09-04T13:30:01.104-06:00,2019-09-04T13:51:35.273-06:00,D,5027,4,JS,Bren,MEX,PSC,M,1,0,1,0,1,0,0,,own,7,fg,y,y,,1,1,0,0,0,,0,1,0,0,0,1,1,0,Zanahoria. No usa pq no necesita en orilla,,,,,,1,1,y,y,y,n,,,,,,,1,0,0,0,1,1,0,0,0,,Camaron,Jaiba,Almeja Catarina,5,5,90,,,,y,cooperative,,partner,,5,permit_holders,Credenciales bahia magdalena,1,0,1,0,0,0,0,"Magdalena 1,5",0,0,0,0,1,0,0,Conapesca,every_week,,moderate,y,Guaterismo,,,"Proteccion, mas unidos. Poca vigilancia",,,iuu,corruption,pollution,weather,no_change,1,3,2,5,5,5,5,3,5,3,3,3,2,2,4,4,3,3,2,2,2,0,4,4,30,15,university,,8000,100,50,1567626628783.jpg,Hijo kiosko
2019-09-06T10:56:21.531-06:00,2019-09-06T11:26:31.048-06:00,D,5039,11,JS,Bren,MEX,PSC,M,1,0,1,1,1,1,0,,share_collective,7,fg,y,y,,1,1,1,1,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,y,y,,,,,,,0,0,0,1,0,0,1,1,0,,Escama,Camaron,Almeja Catarina,,,,,100,Un solo comprador,y,cooperative,,partner,,8,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,n,Sobreexplotacion de productos en veda,No hay cabida para nuevos permisos por saturacion,2/3 son externas al pueblo. Todo se va pa fuera,,,Ley que solo gente de aqui tuviera preferencia para jovenes.,corruption,pollution,iuu,weather,decline_low,4,2,2,5,4,5,4,5,2,4,2,1,1,1,3,4,4,2,2,3,2,0,0,0,40,22,university,,20000,100,60,,Pulga
2019-09-13T13:30:11.629-06:00,2019-09-13T13:53:31.092-06:00,D,6008,9,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,Chango (trawl nets),share_employee,7,fg,y,y,,0,0,0,0,1,,1,0,0,0,0,1,1,0,Zanahoria. Pesa con piola. Pds.,,,,,,1,1,y,y,y,n,,,,,,,0,0,0,0,1,0,0,1,1,,Camaron,Jaiba,Almeja,,,,,100,Cooperativa,y,cooperative,,partner,,96,other,Registrado en cooperativa con papeles en regla y concesion,1,0,1,1,0,0,0,,0,0,0,0,1,0,0,,other,Diario.,none,y,Granjas acuicolas,Marina tira todo los deshechos al mar,,,,,pollution,corruption,iuu,weather,decline_low,3,2,4,5,5,5,5,5,5,3,4,4,4,1,5,,4,3,5,3,4,0,0,0,55,38,university,,20350,30,20,,
2019-09-19T17:33:17.926-06:00,2019-09-19T17:53:11.796-06:00,D,6035,3,JS,Bren,MEX,TTN,M,1,0,1,0,1,0,1,"Buceo, Suripera",own,7,fg,y,n,,1,1,1,0,0,,0,0,0,0,1,0,1,0,Radio 3km.,PDS,"Certificacion agua y arte de pesca camaron en la bahia, mas valor. Trazabilidad",Mas probs que lleguen conpanias grandes a procurar el producto,No,,2,1,y,y,n,,,,,,,,1,0,0,0,1,0,1,0,0,,Camaron,Almeja,Jaiba,,,,,100,Coop,y,cooperative,,partner,,94,,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,y,Pesca ilegal,Granjas acuicolas,,"Mas castigo al ilegal, carcel, quitar permisos",Condones a loa yubos d llenado de agua pa q no maten larvas,,pollution,iuu,weather,corruption,no_change,4,4,4,4,1,1,5,5,4,5,5,4,1,1,4,4,4,4,4,4,4,0,3,4,54,33,university,,12000,50,25,,
2019-09-17T16:08:43.749-06:00,2019-09-17T17:43:12.147-06:00,D,6027,13,JS,Bren,MEX,ALT,M,1,0,0,0,1,0,0,Chango (trawl nets),own,7,fg,y,n,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria no se USA ya,PDS,Trazabilidad,,,,2,1,y,n,,,,,,,,,1,0,0,0,0,0,1,0,0,,Camaron,Pargo,Curbina,,,,,100,Cooperativa,y,cooperative,,partner,,90,other,Socios cooperativa,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,other,Solo cuando esta en Veda,weak,y,Otra boca artificial,No vigilancia Como deberia ser. Gente del mismo pueblo,,,,,corruption,iuu,pollution,weather,improve_low,4,2,2,4,2,2,2,4,4,4,2,1,1,1,1,,,,1,1,1,0,2,4,51,31,vocational,,7000,100,50,1568763777805.jpg,Tetuan nuevo
2019-10-03T15:01:37.990+07:00,2019-10-03T15:14:55.197+07:00,D,8001,15,WG,GFW,IND,JPR,M,1,1,0,0,0,0,0,,own,6,w,y,n,,1,0,0,0,0,,0,0,0,0,0,0,0,1,,,,,,,2,1,y,y,y,n,,,,,belum tahu cara menggunakan ,,0,0,0,1,0,1,0,0,1,agar tahu saya menangkap di mana,lemuru,kakap,tenggiri,10,5,85,,,,y,,kelpmpok nelayan,partner,,15,permit_holders,,0,0,0,0,0,0,1,,1,0,0,1,0,0,0,,once_week,,strong,n,angin,,,minggir dulu sampai cuaca tenang,,,weather,iuu,pollution,corruption,decline_low,5,4,1,5,4,2,4,4,3,5,4,4,3,4,3,3,3,3,3,3,3,3,4,3,51,30,secondary,,3000000,90,55,1570090489084.jpg,
